taxonKey	canonicalName	year	classKey	obs	cobs	ncells	c_ncells	method	fit	ucl	lcl	em1	em2	em	em_status	growth
1311477	Vespa velutina	2022	216	238917	1440827	88145	71605	correct_baseline	216492.9237103735	1926530.6799382514	24328.284259749154	1	1	4	3	2.2864191518171575
1311477	Vespa velutina	2023	216	794903	3041883	135799	122254	correct_baseline	815630.8712051187	14027524.467509003	47424.883813512686	1	1	4	3	2.3868364181200477
1311477	Vespa velutina	2024	216	929960	3232826	159203	136288	correct_baseline	3355464.066648954	122125501.490067	92193.18623218159	1	1	4	3	2.4912103668777
1311477	Vespa velutina	2025	216	3235095	4392535	229381	192871	correct_baseline	15073722.44147438	1260376034.149712	180277.23638516778	1	1	4	3	2.5997837731286686
1651430	Aedes albopictus	2010	216	13	13	13	13	correct_baseline	9.018133708284372	97.44041854391091	0.8346304007699373	1	-1	2	2	1.368543431841497
1651430	Aedes albopictus	2011	216	0	0	0	0	correct_baseline	19.380700166267122	127.58260280469207	2.9440654969999778	1	-1	2	2	1.3298060901599413
1651430	Aedes albopictus	2012	216	0	0	0	0	correct_baseline	37.90365034902835	181.94206443598964	7.896396659206029	1	-1	2	2	1.290318721576706
1651430	Aedes albopictus	2013	216	75	3115	15	15	correct_baseline	67.46078398191706	280.6019641299134	16.218551390281323	1	-1	2	2	1.2490931625208586
1651430	Aedes albopictus	2014	216	89	883	19	19	correct_baseline	109.26485171551857	444.9254867246895	26.833274731689496	1	-1	2	2	1.2042795375304258
1651430	Aedes albopictus	2015	216	112	798	14	14	correct_baseline	161.0528038433883	675.3369135562281	38.40750461755607	1	-1	2	2	1.1522458040716157
1651430	Aedes albopictus	2016	216	170	2680	24	24	correct_baseline	216.0303464598382	927.7820610112386	50.301803141882885	1	-1	2	2	1.0862731187641443
1651430	Aedes albopictus	2017	216	0	0	0	0	correct_baseline	263.70589589299544	1118.950960880176	62.148210207555486	0	-1	-1	0	0.9984547094529479
1651430	Aedes albopictus	2018	216	1312	4370	37	37	correct_baseline	292.94322948410917	1174.2074369725933	73.08396540379128	0	-1	-1	0	0.8908254815341254
1651430	Aedes albopictus	2019	216	434	210	56	56	correct_baseline	296.1458051182594	1084.7037294255904	80.85372577780775	0	-1	-1	0	0.7777383008210846
1651430	Aedes albopictus	2020	216	19	456	19	19	correct_baseline	272.44958950141	917.9356509170555	80.86490457727534	0	-1	-1	0	0.6710294594718146
1651430	Aedes albopictus	2021	216	0	0	0	0	correct_baseline	228.09993025598524	769.541069300263	67.61117795843616	0	-1	-1	0	0.5754387243613386
1651430	Aedes albopictus	2022	216	272	1292	68	68	correct_baseline	173.78910660495256	700.6401861971609	43.10722417804408	0	-1	-1	0	0.49182563853004085
1651430	Aedes albopictus	2023	216	216	6412	148	148	correct_baseline	120.49758517605623	718.195976317721	20.21686073445447	0	-1	-1	0	0.41954098821882846
1651430	Aedes albopictus	2024	216	155	3474	119	119	correct_baseline	76.03131961529867	808.9933803199646	7.145622823461613	0	-1	-1	0	0.35744119433820976
1651430	Aedes albopictus	2025	216	309	11565	199	177	correct_baseline	43.65812744787482	969.1342030219995	1.9667369971170172	-1	-1	-4	0	0.30428532490368126
2225776	Eriocheir sinensis	2000	229	269	507	119	88	correct_baseline	329.72253397726143	1160.7254058552287	93.66293600878245	1	-1	2	2	1.7017234331235214
2225776	Eriocheir sinensis	2001	229	339	1448	123	92	correct_baseline	724.1011026337655	1925.1241143919306	272.3577160120128	1	-1	2	2	1.6683763990888527
2225776	Eriocheir sinensis	2002	229	4402	481	573	297	correct_baseline	1483.2834880602686	3339.111617584868	658.8967839127101	1	-1	2	2	1.6321556285717402
2225776	Eriocheir sinensis	2003	229	160	588	160	160	correct_baseline	2833.639289889745	5933.501341654899	1353.2501575144784	1	-1	2	2	1.5895486271556292
2225776	Eriocheir sinensis	2004	229	1426	1842	770	583	correct_baseline	5046.405713382049	10350.784538068618	2460.3169479950166	1	-1	2	2	1.5352938009980779
2225776	Eriocheir sinensis	2005	229	821	1751	590	435	correct_baseline	8372.880147672446	17041.093413926334	4113.886372455186	1	-1	2	2	1.4637495944484118
2225776	Eriocheir sinensis	2006	229	2238	140	280	140	correct_baseline	12934.633251510259	25942.51000118187	6449.057448313711	1	-1	2	2	1.3743481964413333
2225776	Eriocheir sinensis	2007	229	40617	56	1880	375	correct_baseline	18598.300011023377	36378.2987725077	9508.327078819804	1	-1	2	2	1.2771199418383494
2225776	Eriocheir sinensis	2008	229	36813	6043	2819	914	correct_baseline	24898.078096688132	47249.39631941536	13120.046840768859	1	-1	2	2	1.1847689928809226
2225776	Eriocheir sinensis	2009	229	22185	7210	3032	1571	correct_baseline	31074.844233665935	57343.02628364849	16839.8148254334	1	-1	2	2	1.103772792663634
2225776	Eriocheir sinensis	2010	229	28300	15553	3816	2176	correct_baseline	36255.01476658039	65518.847306096	20061.801294887333	1	-1	2	2	1.0351925574737377
2225776	Eriocheir sinensis	2011	229	34751	12241	3386	2067	correct_baseline	39710.32075829231	70799.54852886681	22272.87613399843	0	-1	-1	0	0.9774807424018014
2225776	Eriocheir sinensis	2012	229	147101	7584	4766	1509	correct_baseline	41079.348690777624	72592.65491226938	23246.33106335494	0	-1	-1	0	0.9283729314440087
2225776	Eriocheir sinensis	2013	229	13993	5744	3916	1872	correct_baseline	40446.23163079788	71019.60354549487	23034.45205920089	0	-1	-1	0	0.8865139753266941
2225776	Eriocheir sinensis	2014	229	25639	13081	5008	2332	correct_baseline	38254.76944705738	66997.39571872469	21843.04881926195	0	0	0	1	0.8525176933092574
2225776	Eriocheir sinensis	2015	229	13842	8207	3853	2075	correct_baseline	35123.75012607964	61870.26711142701	19939.752655301334	0	0	0	1	0.8283688325105989
2225776	Eriocheir sinensis	2016	229	22611	10396	6793	2759	correct_baseline	31661.288846784882	56828.75785950976	17639.61151355337	-1	0	-3	0	0.8159100034358394
2225776	Eriocheir sinensis	2017	229	26471	23656	5780	3254	correct_baseline	28346.345195757585	52536.281290891624	15294.483473392644	-1	0	-3	0	0.815809159753023
2225776	Eriocheir sinensis	2018	229	15574	11817	4241	1707	correct_baseline	25492.369545235397	49155.43043690952	13220.531266935703	-1	0	-3	0	0.8268280024183475
2225776	Eriocheir sinensis	2019	229	17600	11562	6096	2935	correct_baseline	23270.179418550946	46623.934584798444	11614.233225784132	0	0	0	1	0.8447491315588146
2225776	Eriocheir sinensis	2020	229	23343	13139	8220	4334	correct_baseline	21757.25174571651	44953.37153529419	10530.42268820307	0	0	0	1	0.8622623139354626
2225776	Eriocheir sinensis	2021	229	29050	27141	9817	3601	correct_baseline	20989.454953186054	44493.880766896335	9901.523796944302	0	0	0	1	0.8733153540526237
2225776	Eriocheir sinensis	2022	229	24570	17767	9807	3869	correct_baseline	21004.992507949297	46256.00821396425	9538.430299002954	0	0	0	1	0.877258962413286
2225776	Eriocheir sinensis	2023	229	20881	48868	10570	3494	correct_baseline	21881.03176858389	52437.161461267	9130.539066486857	0	0	0	1	0.8762248570193747
2225776	Eriocheir sinensis	2024	229	40471	35673	15851	4516	correct_baseline	23769.924829287556	67459.58997311996	8375.522688695788	0	0	0	1	0.8721911429009327
2225776	Eriocheir sinensis	2025	229	23874	4602	14337	2607	correct_baseline	26946.30876705001	100744.59199434756	7207.370061213167	0	0	0	1	0.8664423061815228
2226990	Pacifastacus leniusculus	2007	229	24	0	24	0	correct_baseline								
2226990	Pacifastacus leniusculus	2008	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2009	229	65	65	65	65	correct_baseline								
2226990	Pacifastacus leniusculus	2010	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2011	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2012	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2013	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2014	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2015	229	8	0	8	0	correct_baseline								
2226990	Pacifastacus leniusculus	2016	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2017	229	22	0	22	0	correct_baseline								
2226990	Pacifastacus leniusculus	2018	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2019	229	27	0	27	0	correct_baseline								
2226990	Pacifastacus leniusculus	2020	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2021	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2022	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2023	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2024	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2025	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2013	229	47	0	47	0	correct_baseline								
2227289	Procambarus acutus	2014	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2015	229	204	0	68	0	correct_baseline								
2227289	Procambarus acutus	2016	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2017	229	129	0	129	0	correct_baseline								
2227289	Procambarus acutus	2018	229	68	0	68	0	correct_baseline								
2227289	Procambarus acutus	2019	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2020	229	359	28	197	14	correct_baseline								
2227289	Procambarus acutus	2021	229	1486	3998	732	277	correct_baseline								
2227289	Procambarus acutus	2022	229	839	125	543	125	correct_baseline								
2227289	Procambarus acutus	2023	229	769	2588	621	243	correct_baseline								
2227289	Procambarus acutus	2024	229	10219	3759	1190	669	correct_baseline								
2227289	Procambarus acutus	2025	229	3974	2407	959	308	correct_baseline								
2227300	Procambarus clarkii	2003	229	20	0	20	0	correct_baseline	7.165766023435561	26.129134945784276	1.9651704049585503	1	0	3	3	1.257992649822008
2227300	Procambarus clarkii	2004	229	0	0	0	0	correct_baseline	10.769209420433626	32.307596480199656	3.5897400047148187	1	0	3	3	1.2711050983746013
2227300	Procambarus clarkii	2005	229	0	0	0	0	correct_baseline	16.091993438504367	41.40327859198432	6.254390029754815	1	0	3	3	1.2840869488803281
2227300	Procambarus clarkii	2006	229	0	0	0	0	correct_baseline	23.907859576562224	55.103358914042055	10.372974729621426	1	0	3	3	1.2968346288253387
2227300	Procambarus clarkii	2007	229	0	0	0	0	correct_baseline	35.316395373748094	76.05477010788393	16.399336694143855	1	0	3	3	1.309191273952026
2227300	Procambarus clarkii	2008	229	136	0	136	0	correct_baseline	51.870073927487596	108.15354248785624	24.87671237902471	1	0	3	3	1.3209120209202678
2227300	Procambarus clarkii	2009	229	116	38	116	38	correct_baseline	75.74643273498623	156.75695192507982	36.601388337902726	1	0	3	3	1.3316035368663315
2227300	Procambarus clarkii	2010	229	111	0	111	0	correct_baseline	109.9796467928619	228.83761135780213	52.85635799514852	1	0	3	3	1.3406225185701832
2227300	Procambarus clarkii	2011	229	98	54	98	54	correct_baseline	158.76957120855386	333.10128613604013	75.6760114443181	1	0	3	3	1.3469317530807594
2227300	Procambarus clarkii	2012	229	378	99	378	99	correct_baseline	227.89092725988922	480.0491370956498	108.1853308633783	1	0	3	3	1.3490105192612016
2227300	Procambarus clarkii	2013	229	365	0	365	0	correct_baseline	325.2307559276401	682.0358700437027	155.08721644579552	1	0	3	3	1.3451720731028733
2227300	Procambarus clarkii	2014	229	170	91	170	91	correct_baseline	461.4886120734299	953.6118883994172	223.33167367588243	1	0	3	3	1.3345901333800712
2227300	Procambarus clarkii	2015	229	562	1600	372	247	correct_baseline	651.0812277850677	1312.9070979110784	322.87643645812767	1	0	3	3	1.3180809378589453
2227300	Procambarus clarkii	2016	229	1103	809	390	158	correct_baseline	913.3014830269726	1785.7454614388141	467.0988205828614	1	0	3	3	1.2974320687281236
2227300	Procambarus clarkii	2017	229	1141	906	634	287	correct_baseline	1273.790352705587	2415.9990909910166	671.5821494702114	1	0	3	3	1.2743029882831387
2227300	Procambarus clarkii	2018	229	1518	648	563	161	correct_baseline	1766.3898129852803	3288.65408260583	948.7568145038455	1	0	3	3	1.2498324857999825
2227300	Procambarus clarkii	2019	229	1931	240	1246	195	correct_baseline	2435.454115306716	4574.439937454732	1296.6476396812723	1	0	3	3	1.2247207965297942
2227300	Procambarus clarkii	2020	229	3273	2205	1679	582	correct_baseline	3338.7058441123613	6602.603829608855	1688.2667809815252	1	0	3	3	1.1993884446657845
2227300	Procambarus clarkii	2021	229	6224	13294	2889	828	correct_baseline	4550.731049885522	9971.633655505297	2076.8064495589197	1	0	3	3	1.1740906022610604
2227300	Procambarus clarkii	2022	229	7459	10063	3046	1237	correct_baseline	6167.213575076453	15748.100684576137	2415.1816172891704	1	0	3	3	1.1489852483521907
2227300	Procambarus clarkii	2023	229	7549	28539	4111	766	correct_baseline	8310.011334151006	25871.478011036892	2669.205383019029	1	0	3	3	1.1241720711975889
2227300	Procambarus clarkii	2024	229	15598	21507	6752	2075	correct_baseline	11133.175424458685	43967.38047158555	2819.0807299032394	1	0	3	3	1.0997147891463561
2227300	Procambarus clarkii	2025	229	13402	1316	5899	1264	correct_baseline	14830.004992116144	76967.5180523341	2857.4267903071623	1	0	3	3	1.0756542540630645
2286388	Mulinia lateralis	2019	137	270	522	114	114	correct_baseline								
2286388	Mulinia lateralis	2020	137	332	3770	250	250	correct_baseline								
2286388	Mulinia lateralis	2021	137	429	14414	429	398	correct_baseline								
2286388	Mulinia lateralis	2022	137	174	3046	132	132	correct_baseline								
2286388	Mulinia lateralis	2023	137	383	7388	254	254	correct_baseline								
2286388	Mulinia lateralis	2024	137	109	1206	109	109	correct_baseline								
2286388	Mulinia lateralis	2025	137	307	4988	265	261	correct_baseline								
2340977	Ameiurus melas	2003		56	0	56	0	basic								
2340977	Ameiurus melas	2004		0	0	0	0	basic								
2340977	Ameiurus melas	2005		0	0	0	0	basic								
2340977	Ameiurus melas	2006		0	0	0	0	basic								
2340977	Ameiurus melas	2007		0	0	0	0	basic								
2340977	Ameiurus melas	2008		0	0	0	0	basic								
2340977	Ameiurus melas	2009		180	0	117	0	basic								
2340977	Ameiurus melas	2010		85	0	85	0	basic								
2340977	Ameiurus melas	2011		0	0	0	0	basic								
2340977	Ameiurus melas	2012		0	0	0	0	basic								
2340977	Ameiurus melas	2013		0	0	0	0	basic								
2340977	Ameiurus melas	2014		0	0	0	0	basic								
2340977	Ameiurus melas	2015		53	0	53	0	basic								
2340977	Ameiurus melas	2016		0	0	0	0	basic								
2340977	Ameiurus melas	2017		0	0	0	0	basic								
2340977	Ameiurus melas	2018		0	0	0	0	basic								
2340977	Ameiurus melas	2019		0	0	0	0	basic								
2340977	Ameiurus melas	2020		0	0	0	0	basic								
2340977	Ameiurus melas	2021		62	0	62	0	basic								
2340977	Ameiurus melas	2022		0	0	0	0	basic								
2340977	Ameiurus melas	2023		0	0	0	0	basic								
2340977	Ameiurus melas	2024		0	0	0	0	basic								
2340977	Ameiurus melas	2025		46	0	46	0	basic								
2362868	Pseudorasbora parva	2000		2644	0	332	0	basic	16343.597015408495	33783.16308496778	7906.694903915751	1	0	3	3	1.0512733991443934
2362868	Pseudorasbora parva	2001		41815	0	2018	0	basic	18695.339789471825	34745.373591965086	10059.345855605778	1	0	3	3	1.0507630809527881
2362868	Pseudorasbora parva	2002		12258	0	1701	0	basic	21235.601719468636	36055.45860885329	12507.143100855466	1	0	3	3	1.0502060199892618
2362868	Pseudorasbora parva	2003		12711	0	2673	0	basic	23951.97187710691	37813.64334674874	15171.692173138545	1	0	3	3	1.0495889064281465
2362868	Pseudorasbora parva	2004		19365	0	1892	0	basic	26826.466583275454	40140.69043989385	17928.42378785694	1	0	3	3	1.0488930838501511
2362868	Pseudorasbora parva	2005		9999	0	2122	0	basic	29835.353313987736	43148.94206591527	20629.667026613748	1	0	3	3	1.0480917162190706
2362868	Pseudorasbora parva	2006		76949	0	4180	0	basic	32949.16591468223	46889.457806664526	23153.33947663927	1	0	3	3	1.0471450595835319
2362868	Pseudorasbora parva	2007		76021	0	4536	0	basic	36132.93328130554	51306.54587257564	25446.828378465063	1	0	3	3	1.045992381627508
2362868	Pseudorasbora parva	2008		26525	0	4887	0	basic	39346.63521645839	56237.6068423852	27528.86884386814	1	0	3	3	1.0445379818989307
2362868	Pseudorasbora parva	2009		58021	0	3735	0	basic	42545.88897602515	61451.583713098706	29456.566607158333	1	0	3	3	1.0426274304974796
2362868	Pseudorasbora parva	2010		34289	0	4470	0	basic	45682.85856998717	66691.3616908623	31292.26205935138	1	0	3	3	1.0400111073510334
2362868	Pseudorasbora parva	2011		43317	0	5213	0	basic	48707.366795832226	71703.61927368463	33086.30169878215	1	0	3	3	1.0363071017893362
2362868	Pseudorasbora parva	2012		46406	0	3975	0	basic	51568.177994954196	76259.53449777942	34871.403283962	1	0	3	3	1.0310300350969201
2362868	Pseudorasbora parva	2013		28143	0	2308	0	basic	54214.40841969614	80172.81315314358	36660.832577787296	1	0	3	3	1.0238049409526682
2362868	Pseudorasbora parva	2014		73022	0	4547	0	basic	56597.01166874794	83318.2249782813	38445.63096090176	1	0	3	3	1.0146731470973802
2362868	Pseudorasbora parva	2015		44089	0	2623	0	basic	58670.2796163147	85651.40889529469	40188.500745673686	0	0	0	1	1.0040779144447376
2362868	Pseudorasbora parva	2016		82906	0	4631	0	basic	60393.29522669264	87229.63304732044	41813.20018117967	0	0	0	1	0.9925451709325078
2362868	Pseudorasbora parva	2017		43967	0	4127	0	basic	61731.27303277279	88231.5430095788	43190.336927838034	0	0	0	1	0.9804761332198225
2362868	Pseudorasbora parva	2018		24175	0	3613	0	basic	62656.726065449	88968.43007968657	44126.49877854905	0	0	0	1	0.9681283357274301
2362868	Pseudorasbora parva	2019		26020	0	5671	0	basic	63150.40460455981	89867.88586807452	44375.95881106994	0	0	0	1	0.9556587654151302
2362868	Pseudorasbora parva	2020		31493	0	5546	0	basic	63201.96198107036	91404.12683828668	43701.3966045949	0	0	0	1	0.943163209251639
2362868	Pseudorasbora parva	2021		103121	0	8505	0	basic	62810.315256319314	93982.54420216221	41977.3239391348	0	0	0	1	0.9307013159261787
2362868	Pseudorasbora parva	2022		96505	0	7563	0	basic	61983.68319556902	97853.90072441251	39262.37946618895	0	0	0	1	0.9183111687852497
2362868	Pseudorasbora parva	2023		93779	0	6417	0	basic	60739.2996475337	103126.08870691186	35774.28920200695	0	0	0	1	0.9060176478901836
2362868	Pseudorasbora parva	2024		91699	0	7178	0	basic	59102.81626229194	109840.64212775348	31801.91614385716	0	0	0	1	0.8938372992623373
2362868	Pseudorasbora parva	2025		10479	0	3349	0	basic	57107.423439472674	118041.7291580477	27628.007782982324	0	0	0	1	0.8817812431511464
2367911	Misgurnus mohoity	2014		10	0	10	0	basic	4.800244911283363	74.76953150644248	0.30817835479303995	1	0	3	3	1.1817294088281631
2367911	Misgurnus mohoity	2015		0	0	0	0	basic	11.602136914205408	81.77922382699727	1.6460119658353864	1	0	3	3	1.2422971065237458
2367911	Misgurnus mohoity	2016		38	0	38	0	basic	25.994427962936456	118.46260533351933	5.70399649085802	1	0	3	3	1.302093801156415
2367911	Misgurnus mohoity	2017		0	0	0	0	basic	53.98694396392318	223.91150776477335	13.016705338904055	1	0	3	3	1.3568998724116015
2367911	Misgurnus mohoity	2018		0	0	0	0	basic	103.9346064936368	465.75805901554287	23.193162668660655	1	0	3	3	1.3958073752166296
2367911	Misgurnus mohoity	2019		241	0	100	0	basic	185.47687194994236	898.2364666436839	38.29912423493478	1	0	3	3	1.3894142932180227
2367911	Misgurnus mohoity	2020		825	0	289	0	basic	306.811734894977	1487.4531687623635	63.28497773653571	1	0	3	3	1.2903617609808982
2367911	Misgurnus mohoity	2021		539	0	194	0	basic	470.43703889178624	2111.3768264573478	104.81833692027725	1	0	3	3	1.116467383080315
2367911	Misgurnus mohoity	2022		379	0	289	0	basic	668.6120293478789	2762.1247030233535	161.84716254822519	0	0	0	1	0.933424987037677
2367911	Misgurnus mohoity	2023		118	0	59	0	basic	880.8202151050324	3940.9948156179794	196.86507788922754	0	0	0	1	0.7699246187746012
2367911	Misgurnus mohoity	2024		2758	0	175	0	basic	1075.571816137751	7313.286686040949	158.18533873121333	0	0	0	1	0.6312765505060414
2367911	Misgurnus mohoity	2025		112	0	112	0	basic	1217.3911939196983	18030.414704808085	82.19674052411115	0	0	0	1	0.5160171227747685
2367919	Misgurnus anguillicaudatus	2006		81	0	81	0	basic								
2367919	Misgurnus anguillicaudatus	2007		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2008		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2009		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2010		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2011		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2012		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2013		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2014		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2015		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2016		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2017		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2018		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2019		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2020		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2021		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2022		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2023		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2024		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2025		0	0	0	0	basic								
2390064	Perccottus glenii	2000		75	0	75	0	basic								
2390064	Perccottus glenii	2001		0	0	0	0	basic								
2390064	Perccottus glenii	2002		0	0	0	0	basic								
2390064	Perccottus glenii	2003		0	0	0	0	basic								
2390064	Perccottus glenii	2004		0	0	0	0	basic								
2390064	Perccottus glenii	2005		0	0	0	0	basic								
2390064	Perccottus glenii	2006		0	0	0	0	basic								
2390064	Perccottus glenii	2007		0	0	0	0	basic								
2390064	Perccottus glenii	2008		0	0	0	0	basic								
2390064	Perccottus glenii	2009		0	0	0	0	basic								
2390064	Perccottus glenii	2010		0	0	0	0	basic								
2390064	Perccottus glenii	2011		0	0	0	0	basic								
2390064	Perccottus glenii	2012		0	0	0	0	basic								
2390064	Perccottus glenii	2013		0	0	0	0	basic								
2390064	Perccottus glenii	2014		0	0	0	0	basic								
2390064	Perccottus glenii	2015		0	0	0	0	basic								
2390064	Perccottus glenii	2016		0	0	0	0	basic								
2390064	Perccottus glenii	2017		0	0	0	0	basic								
2390064	Perccottus glenii	2018		0	0	0	0	basic								
2390064	Perccottus glenii	2019		0	0	0	0	basic								
2390064	Perccottus glenii	2020		0	0	0	0	basic								
2390064	Perccottus glenii	2021		0	0	0	0	basic								
2390064	Perccottus glenii	2022		0	0	0	0	basic								
2390064	Perccottus glenii	2023		0	0	0	0	basic								
2390064	Perccottus glenii	2024		0	0	0	0	basic								
2390064	Perccottus glenii	2025		0	0	0	0	basic								
2394486	Lepomis gibbosus	2000		2314	0	594	0	basic	3811.4432337584008	8434.173887857647	1722.4092978539143	1	-1	2	2	1.3964527397342532
2394486	Lepomis gibbosus	2001		10996	0	1254	0	basic	6341.988209659129	11205.282706863	3589.451110128707	1	-1	2	2	1.3279634623129366
2394486	Lepomis gibbosus	2002		6005	0	893	0	basic	9630.851861070349	15080.984338378772	6150.348378377357	1	-1	2	2	1.2616144742350148
2394486	Lepomis gibbosus	2003		10715	0	2040	0	basic	13366.506325911207	20266.40669469138	8815.74588194876	1	-1	2	2	1.1971084182428824
2394486	Lepomis gibbosus	2004		16680	0	1182	0	basic	17016.72081418995	25985.549469558344	11143.454465233095	1	-1	2	2	1.1334992763946004
2394486	Lepomis gibbosus	2005		25310	0	1263	0	basic	20006.37165555266	30755.22618918412	13014.207873420255	1	-1	2	2	1.0688584497700602
2394486	Lepomis gibbosus	2006		17838	0	1784	0	basic	21942.753427283853	33483.484441755245	14379.75873771808	0	-1	-1	0	1.0050772473750917
2394486	Lepomis gibbosus	2007		31182	0	2947	0	basic	22750.203302352777	34084.310387942045	15185.04392218784	0	-1	-1	0	0.95199757866533
2394486	Lepomis gibbosus	2008		25311	0	3431	0	basic	22646.68739503188	33288.55559790563	15406.870041563583	0	0	0	1	0.917454674902529
2394486	Lepomis gibbosus	2009		24159	0	2681	0	basic	22010.82534165019	32032.85315913763	15124.360912022896	0	0	0	1	0.9032472177136509
2394486	Lepomis gibbosus	2010		13847	0	1712	0	basic	21239.621552377557	30973.911642369752	14564.564169257987	0	0	0	1	0.9078775501955496
2394486	Lepomis gibbosus	2011		18642	0	2933	0	basic	20664.554465555015	30402.822074446227	14045.53203035734	0	0	0	1	0.9278555087266206
2394486	Lepomis gibbosus	2012		31323	0	2560	0	basic	20534.823691630547	30431.675044470496	13856.581454361027	0	0	0	1	0.9577142395638256
