taxonKey	canonicalName	year	classKey	obs	cobs	ncells	c_ncells	method	fit	ucl	lcl	em1	em2	em	em_status	growth
1311477	Vespa velutina	2024	216	240029	1312206	56564	48247	correct_baseline	5332489.141881546	326867577236.9899	86.99376269940652	0	0	0	1	0.20736656763871997
1311477	Vespa velutina	2025	216	788325	1705697	86651	73364	correct_baseline	20090915.080077894	152944394374539.5	2.639160921232793	0	0	0	1	0.10556652084344774
1651430	Aedes albopictus	2010	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2011	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2012	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2013	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2014	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2015	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2016	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2017	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2018	216	1242	4048	23	23	correct_baseline								
1651430	Aedes albopictus	2019	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2020	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2021	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2022	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2023	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2024	216	0	0	0	0	correct_baseline								
1651430	Aedes albopictus	2025	216	0	0	0	0	correct_baseline								
2225776	Eriocheir sinensis	2000	229	0	0	0	0	correct_baseline	12.12740023090412	41.187924185980336	3.5707999193267117	1	-1	2	2	3.944182677338445
2225776	Eriocheir sinensis	2001	229	91	1231	61	61	correct_baseline	59.13132612855603	147.78017566769978	23.66023530506524	1	-1	2	2	3.4216613343104583
2225776	Eriocheir sinensis	2002	229	516	93	128	31	correct_baseline	236.16019038947843	497.4771976086709	112.10892839487727	1	-1	2	2	2.9634120907136996
2225776	Eriocheir sinensis	2003	229	124	336	124	124	correct_baseline	773.5578927839213	1532.2089971074292	390.5419003660537	1	-1	2	2	2.5593633730515006
2225776	Eriocheir sinensis	2004	229	857	951	450	263	correct_baseline	2085.2899117067122	4088.862609923641	1063.4825453201008	1	-1	2	2	2.199246094692651
2225776	Eriocheir sinensis	2005	229	486	299	305	150	correct_baseline	4656.524790021677	9071.648038956098	2390.218737209913	1	-1	2	2	1.873368133868209
2225776	Eriocheir sinensis	2006	229	2122	140	222	140	correct_baseline	8701.629317365847	16584.295322241564	4565.66596925546	1	-1	2	2	1.583286921372524
2225776	Eriocheir sinensis	2007	229	34443	56	1307	375	correct_baseline	13798.529088800446	25379.93515074295	7501.965780590202	1	-1	2	2	1.3450398552343408
2225776	Eriocheir sinensis	2008	229	34657	5677	1862	712	correct_baseline	18892.53719101723	33483.44569240591	10659.833662069042	1	-1	2	2	1.1651312770581967
2225776	Eriocheir sinensis	2009	229	21158	6410	2316	1398	correct_baseline	22786.881315802475	39355.05059505444	13193.78204955779	1	-1	2	2	1.0366121067498564
2225776	Eriocheir sinensis	2010	229	26234	14818	2890	1945	correct_baseline	24745.81900650518	42343.191073589565	14461.724371185934	0	-1	-1	0	0.9486097984083363
2225776	Eriocheir sinensis	2011	229	19236	11022	2731	1733	correct_baseline	24747.90215974158	42437.32007627467	14432.07677127915	0	-1	-1	0	0.8904652503721923
2225776	Eriocheir sinensis	2012	229	12228	7582	3055	1152	correct_baseline	23304.295290746046	40096.601819723874	13544.543785531907	0	0	0	1	0.8524958016605628
2225776	Eriocheir sinensis	2013	229	11795	4971	2723	1452	correct_baseline	21098.303766927387	36205.64285919202	12294.724984520723	-1	0	-3	0	0.8272015632670869
2225776	Eriocheir sinensis	2014	229	21945	10627	3883	1832	correct_baseline	18710.029524263602	31846.114655485984	10992.399185453272	-1	0	-3	0	0.8115728991296295
2225776	Eriocheir sinensis	2015	229	10712	6444	2638	1495	correct_baseline	16511.951912883003	27954.231282537923	9753.248201236447	-1	0	-3	0	0.8062720434691782
2225776	Eriocheir sinensis	2016	229	15732	7510	4431	1847	correct_baseline	14686.706469411645	25085.576077275764	8598.540701405424	-1	0	-3	0	0.8123850798097828
2225776	Eriocheir sinensis	2017	229	19109	20675	3343	2153	correct_baseline	13290.524923269531	23365.080830028783	7559.916185226011	0	0	0	1	0.8298786706368994
2225776	Eriocheir sinensis	2018	229	10628	10668	2882	1103	correct_baseline	12314.074131640868	22597.85706075753	6710.21244677541	0	0	0	1	0.856965299051088
2225776	Eriocheir sinensis	2019	229	9797	8574	3251	1892	correct_baseline	11724.40067835165	22459.109197168258	6120.52642247558	0	0	0	1	0.8884561600435722
2225776	Eriocheir sinensis	2020	229	16012	9381	4877	2567	correct_baseline	11489.097343149891	22667.305338448554	5823.33699526582	0	0	0	1	0.9134057462327008
2225776	Eriocheir sinensis	2021	229	15031	21972	5868	2581	correct_baseline	11589.062118633568	23148.71797353715	5801.891964085535	0	0	0	1	0.9207495511862864
2225776	Eriocheir sinensis	2022	229	13939	14683	5691	2666	correct_baseline	12025.8300325317	24280.580652894692	5956.224442849143	0	0	0	1	0.911180280944883
2225776	Eriocheir sinensis	2023	229	12479	34882	6376	2208	correct_baseline	12827.638991947122	27283.708557586015	6031.010108483615	0	0	0	1	0.8916307345573312
2225776	Eriocheir sinensis	2024	229	21628	29399	8784	2932	correct_baseline	14056.84392559937	34771.06525140757	5682.738211210283	0	0	0	1	0.8675247660971102
2225776	Eriocheir sinensis	2025	229	13728	2462	7648	1442	correct_baseline	15820.47446764203	51930.00022222044	4819.70751608465	0	0	0	1	0.841924957187097
2226990	Pacifastacus leniusculus	2007	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2008	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2009	229	65	65	65	65	correct_baseline								
2226990	Pacifastacus leniusculus	2010	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2011	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2012	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2013	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2014	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2015	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2016	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2017	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2018	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2019	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2020	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2021	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2022	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2023	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2024	229	0	0	0	0	correct_baseline								
2226990	Pacifastacus leniusculus	2025	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2013	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2014	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2015	229	204	0	68	0	correct_baseline								
2227289	Procambarus acutus	2016	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2017	229	126	0	126	0	correct_baseline								
2227289	Procambarus acutus	2018	229	68	0	68	0	correct_baseline								
2227289	Procambarus acutus	2019	229	0	0	0	0	correct_baseline								
2227289	Procambarus acutus	2020	229	359	28	197	14	correct_baseline								
2227289	Procambarus acutus	2021	229	1333	153	579	184	correct_baseline								
2227289	Procambarus acutus	2022	229	712	125	445	125	correct_baseline								
2227289	Procambarus acutus	2023	229	480	274	362	147	correct_baseline								
2227289	Procambarus acutus	2024	229	9062	2824	808	396	correct_baseline								
2227289	Procambarus acutus	2025	229	3584	2375	745	276	correct_baseline								
2227300	Procambarus clarkii	2003	229	0	0	0	0	correct_baseline	0.0011043789152723007	0.32451438746109545	3.7583935739805746e-6	1	-1	2	2	5.864698087431016
2227300	Procambarus clarkii	2004	229	0	0	0	0	correct_baseline	0.019796677091905097	0.9935768344068652	3.9444199010046113e-4	1	-1	2	2	4.813848542065844
2227300	Procambarus clarkii	2005	229	0	0	0	0	correct_baseline	0.22933829438260708	2.9588292887252043	0.017775967498612964	1	-1	2	2	3.9433646481864733
2227300	Procambarus clarkii	2006	229	0	0	0	0	correct_baseline	1.7289097420073265	8.842781375216951	0.33803039667872636	1	-1	2	2	3.2248577004636143
2227300	Procambarus clarkii	2007	229	0	0	0	0	correct_baseline	8.632371235279514	27.381679268825373	2.7214486157728577	1	-1	2	2	2.6328430198886066
2227300	Procambarus clarkii	2008	229	136	0	136	0	correct_baseline	29.462621765537882	81.49920284160535	10.650976341280348	1	-1	2	2	2.138865914814698
2227300	Procambarus clarkii	2009	229	57	0	57	0	correct_baseline	71.97315810811514	195.27753412666073	26.527042709868542	1	-1	2	2	1.7139390882155665
2227300	Procambarus clarkii	2010	229	0	0	0	0	correct_baseline	133.36353371776295	353.82870237274204	50.26678730814877	1	-1	2	2	1.366621440896525
2227300	Procambarus clarkii	2011	229	89	54	89	54	correct_baseline	200.16712764945015	516.1890085652589	77.62055821916218	1	-1	2	2	1.1385902321540566
2227300	Procambarus clarkii	2012	229	237	99	237	99	correct_baseline	260.4006755309402	666.0011083095059	101.81441287550805	1	-1	2	2	1.025021817239581
2227300	Procambarus clarkii	2013	229	240	0	240	0	correct_baseline	312.9974695748192	811.129236366904	120.77904675097365	0	0	0	1	0.9945651224840178
2227300	Procambarus clarkii	2014	229	155	91	155	91	correct_baseline	367.2118996066625	959.3531455355516	140.55781214691032	1	0	3	3	1.0136786997888585
2227300	Procambarus clarkii	2015	229	383	27	193	91	correct_baseline	438.4508454797253	1120.175119166244	171.61525962562996	1	0	3	3	1.0478893067491961
2227300	Procambarus clarkii	2016	229	883	193	237	81	correct_baseline	547.0124787244022	1325.084159787335	225.81407352136586	1	0	3	3	1.0788484332917947
2227300	Procambarus clarkii	2017	229	829	561	391	218	correct_baseline	720.5543661393419	1656.0134211420798	313.52318038847795	1	0	3	3	1.10974493656537
2227300	Procambarus clarkii	2018	229	1178	648	395	161	correct_baseline	997.995085728938	2285.514803945304	435.78549104989565	1	0	3	3	1.1444402991383542
2227300	Procambarus clarkii	2019	229	805	282	734	157	correct_baseline	1430.8096531944102	3499.2067146455993	585.0515361398565	1	0	3	3	1.179043603658825
2227300	Procambarus clarkii	2020	229	2121	2005	1134	470	correct_baseline	2075.299483742952	5618.090718745977	766.6070490554672	1	0	3	3	1.1982749516410092
2227300	Procambarus clarkii	2021	229	4089	11087	1582	582	correct_baseline	2969.147723611031	8780.648714397972	1004.0076184996324	1	0	3	3	1.1689947417974802
2227300	Procambarus clarkii	2022	229	4043	7653	1795	704	correct_baseline	4094.3083673636543	12830.71839843723	1306.5021370203085	1	0	3	3	1.0644268861787929
2227300	Procambarus clarkii	2023	229	5629	28005	2713	634	correct_baseline	5346.800031555894	18079.590504006137	1581.2454696422144	0	0	0	1	0.9131441379649714
2227300	Procambarus clarkii	2024	229	9012	20871	3852	1419	correct_baseline	6543.301686129445	27490.95280768979	1557.4140792867772	0	0	0	1	0.7589956201307577
2227300	Procambarus clarkii	2025	229	7003	464	3235	588	correct_baseline	7471.372215791853	50610.20534229474	1102.9673246604425	0	0	0	1	0.6229808720218303
2286388	Mulinia lateralis	2019	137	126	378	42	42	correct_baseline								
2286388	Mulinia lateralis	2020	137	316	3738	234	234	correct_baseline								
2286388	Mulinia lateralis	2021	137	418	14348	418	387	correct_baseline								
2286388	Mulinia lateralis	2022	137	174	3046	132	132	correct_baseline								
2286388	Mulinia lateralis	2023	137	311	5588	182	182	correct_baseline								
2286388	Mulinia lateralis	2024	137	37	486	37	37	correct_baseline								
2286388	Mulinia lateralis	2025	137	202	3556	160	160	correct_baseline								
2340977	Ameiurus melas	2003		56	0	56	0	basic								
2340977	Ameiurus melas	2004		0	0	0	0	basic								
2340977	Ameiurus melas	2005		0	0	0	0	basic								
2340977	Ameiurus melas	2006		0	0	0	0	basic								
2340977	Ameiurus melas	2007		0	0	0	0	basic								
2340977	Ameiurus melas	2008		0	0	0	0	basic								
2340977	Ameiurus melas	2009		180	0	117	0	basic								
2340977	Ameiurus melas	2010		85	0	85	0	basic								
2340977	Ameiurus melas	2011		0	0	0	0	basic								
2340977	Ameiurus melas	2012		0	0	0	0	basic								
2340977	Ameiurus melas	2013		0	0	0	0	basic								
2340977	Ameiurus melas	2014		0	0	0	0	basic								
2340977	Ameiurus melas	2015		53	0	53	0	basic								
2340977	Ameiurus melas	2016		0	0	0	0	basic								
2340977	Ameiurus melas	2017		0	0	0	0	basic								
2340977	Ameiurus melas	2018		0	0	0	0	basic								
2340977	Ameiurus melas	2019		0	0	0	0	basic								
2340977	Ameiurus melas	2020		0	0	0	0	basic								
2340977	Ameiurus melas	2021		62	0	62	0	basic								
2340977	Ameiurus melas	2022		0	0	0	0	basic								
2340977	Ameiurus melas	2023		0	0	0	0	basic								
2340977	Ameiurus melas	2024		0	0	0	0	basic								
2340977	Ameiurus melas	2025		0	0	0	0	basic								
2362868	Pseudorasbora parva	2000		1233	0	136	0	basic	9695.263579617633	23679.533329745627	3969.5941034522857	1	0	3	3	1.0930468445287087
2362868	Pseudorasbora parva	2001		28941	0	1409	0	basic	11734.002161977356	25143.239617068957	5476.096510801974	1	0	3	3	1.0878927901302564
2362868	Pseudorasbora parva	2002		7404	0	428	0	basic	14020.63477068833	26881.45947378109	7312.780006039766	1	0	3	3	1.0826996316249662
2362868	Pseudorasbora parva	2003		9033	0	1510	0	basic	16539.569238402535	28997.23816877867	9433.910533122795	1	0	3	3	1.0774500804767544
2362868	Pseudorasbora parva	2004		7638	0	868	0	basic	19262.640463414293	31617.785856033213	11735.461784461517	1	0	3	3	1.0721204351876017
2362868	Pseudorasbora parva	2005		3058	0	917	0	basic	22148.419739546316	34865.94528340412	14069.674376292432	1	0	3	3	1.0666775541866762
2362868	Pseudorasbora parva	2006		57760	0	2072	0	basic	25142.31664120744	38802.56625280216	16291.089665779164	1	0	3	3	1.061073460126005
2362868	Pseudorasbora parva	2007		66729	0	3038	0	basic	28177.594018150085	43369.05758875707	18307.44887704262	1	0	3	3	1.0552357431458452
2362868	Pseudorasbora parva	2008		22315	0	3538	0	basic	31177.348468342003	48374.020682806906	20093.989372727607	1	0	3	3	1.0490507652575243
2362868	Pseudorasbora parva	2009		51401	0	2858	0	basic	34057.424850946954	53527.21831368973	21669.502432956608	1	0	3	3	1.0423352840054427
2362868	Pseudorasbora parva	2010		27279	0	2397	0	basic	36730.14194129386	58489.585393201996	23065.701662238065	1	0	3	3	1.0347936526970614
2362868	Pseudorasbora parva	2011		30898	0	2971	0	basic	39108.61723021978	62918.93661553914	24308.801514012008	1	0	3	3	1.0259762769409204
2362868	Pseudorasbora parva	2012		41820	0	2619	0	basic	41111.40298397452	66509.35585083335	25412.175981697947	1	0	3	3	1.0153198530520742
2362868	Pseudorasbora parva	2013		25984	0	1430	0	basic	42667.09322230783	69026.13597923006	26373.790423223003	0	0	0	1	1.0024076327860134
2362868	Pseudorasbora parva	2014		65482	0	3641	0	basic	43718.54029526007	70335.5231836364	27174.188504407775	0	0	0	1	0.9873286111102786
2362868	Pseudorasbora parva	2015		33251	0	1731	0	basic	44226.334820946446	70426.6514686982	27773.132058732182	0	0	0	1	0.9706461274836932
2362868	Pseudorasbora parva	2016		66356	0	2713	0	basic	44171.25411362948	69422.87231192278	28104.56590162929	0	0	0	1	0.9530093611160192
2362868	Pseudorasbora parva	2017		13196	0	1703	0	basic	43555.467498344755	67579.54086106358	28071.791030654684	0	0	0	1	0.9349072865978963
2362868	Pseudorasbora parva	2018		7723	0	1978	0	basic	42402.393505446045	65262.728104174326	27549.614109308004	0	0	0	1	0.91665008785578594
2362868	Pseudorasbora parva	2019		8733	0	2735	0	basic	40755.222181674166	62897.885920010915	26407.6941662229	0	0	0	1	0.898423983854292
2362868	Pseudorasbora parva	2020		18668	0	3191	0	basic	38674.232401966234	60880.271085678454	24567.831667115297	0	0	0	1	0.8803403381295722
2362868	Pseudorasbora parva	2021		75155	0	4862	0	basic	36233.13611685271	59472.495679224325	22074.74460031772	0	0	0	1	0.8624668033859696
2362868	Pseudorasbora parva	2022		48582	0	3735	0	basic	33514.75791669335	58757.27107280909	19116.595745617557	0	0	0	1	0.8448453146169415
2362868	Pseudorasbora parva	2023		41866	0	3093	0	basic	30606.401555974022	58679.87361427311	15963.766765470273	0	0	0	1	0.8275022296094123
2362868	Pseudorasbora parva	2024		48520	0	3016	0	basic	27595.26190067899	59128.944062942304	12878.607785663418	0	0	0	1	0.8104540241223621
2362868	Pseudorasbora parva	2025		4034	0	1307	0	basic	24564.212442034954	59993.72502095352	10057.727415436864	-1	0	-3	0	0.7937105415737103
2367911	Misgurnus mohoity	2014		0	0	0	0	basic	0.32607509042719496	9.285316150470369	0.011450871771524686	1	-1	2	2	2.6669688379864147
2367911	Misgurnus mohoity	2015		0	0	0	0	basic	1.8803607604202903	19.969543105899415	0.17705746048260046	1	-1	2	2	2.4836037488757805
2367911	Misgurnus mohoity	2016		38	0	38	0	basic	8.752707606692686	50.58631676730567	1.5144389895128632	1	-1	2	2	2.3060326062907777
2367911	Misgurnus mohoity	2017		0	0	0	0	basic	32.88685395462365	154.53134257289219	6.998872494248743	1	-1	2	2	2.129146091396321
2367911	Misgurnus mohoity	2018		0	0	0	0	basic	99.74311276684757	490.3922668750638	20.287205195580057	1	-1	2	2	1.9417366981742066
2367911	Misgurnus mohoity	2019		241	0	100	0	basic	244.18944445714223	1309.0166068258789	45.55212246609746	1	-1	2	2	1.716436887239965
2367911	Misgurnus mohoity	2020		825	0	289	0	basic	482.56627775084087	2625.2072246542302	88.70545922445164	1	-1	2	2	1.412017369377956
2367911	Misgurnus mohoity	2021		529	0	184	0	basic	769.7953795782939	3886.784707261435	152.46147421363472	1	-1	2	2	1.065838806895057
2367911	Misgurnus mohoity	2022		331	0	258	0	basic	991.2497326517545	4554.45809033776	215.73939489457584	0	-1	-1	0	0.768601663686319
2367911	Misgurnus mohoity	2023		118	0	59	0	basic	1030.340233160568	5067.190458441585	209.50485377963653	0	-1	-1	0	0.5444866144816761
2367911	Misgurnus mohoity	2024		2758	0	175	0	basic	864.5057319675874	6592.1211253614	113.37324457366374	0	-1	-1	0	0.3827967224855848
2367911	Misgurnus mohoity	2025		93	0	93	0	basic	585.523781294716	10394.15113457216	32.9837515370873	0	-1	-1	0	0.2681062175380645
2367919	Misgurnus anguillicaudatus	2006		81	0	81	0	basic								
2367919	Misgurnus anguillicaudatus	2007		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2008		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2009		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2010		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2011		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2012		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2013		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2014		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2015		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2016		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2017		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2018		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2019		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2020		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2021		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2022		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2023		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2024		0	0	0	0	basic								
2367919	Misgurnus anguillicaudatus	2025		0	0	0	0	basic								
2394486	Lepomis gibbosus	2000		1377	0	428	0	basic	1902.9184695199517	5132.745061184198	705.4896860208983	1	-1	2	2	1.4284810530281478
2394486	Lepomis gibbosus	2001		4981	0	948	0	basic	3373.9365233119065	6956.6728380771965	1636.3350596323853	1	-1	2	2	1.3653827956634679
2394486	Lepomis gibbosus	2002		831	0	430	0	basic	5454.31068381254	9662.89089346583	3078.7375500295275	1	-1	2	2	1.3033192240506082
2394486	Lepomis gibbosus	2003		9261	0	1432	0	basic	8049.185374601264	13562.463822080394	4777.110268800453	1	-1	2	2	1.2415481484487112
2394486	Lepomis gibbosus	2004		15508	0	809	0	basic	10877.81344671972	18351.572402853977	6447.775851797557	1	-1	2	2	1.178644284430117
2394486	Lepomis gibbosus	2005		16125	0	870	0	basic	13540.811711245144	23012.125292617075	7967.694398840185	1	-1	2	2	1.112487679756284
2394486	Lepomis gibbosus	2006		14996	0	1073	0	basic	15663.72605759391	26483.96078157854	9264.185067741315	1	-1	2	2	1.044590549282488
2394486	Lepomis gibbosus	2007		21774	0	1619	0	basic	17035.210633152095	28318.393226185337	10247.700107770193	0	-1	-1	0	0.9845125981964022
2394486	Lepomis gibbosus	2008		22321	0	2503	0	basic	17661.190783692604	28787.84097431034	10835.048733815684	0	-1	-1	0	0.9412502838235535
2394486	Lepomis gibbosus	2009		20849	0	1970	0	basic	17721.751349740156	28520.33198573545	11011.809787456035	0	0	0	1	0.9175503166738028
2394486	Lepomis gibbosus	2010		11978	0	1221	0	basic	17479.172887806973	28072.118675546066	10883.449460050535	0	0	0	1	0.9121473622824712
2394486	Lepomis gibbosus	2011		4603	0	1713	0	basic	17195.99312585461	27757.552980877143	10653.034861832215	0	0	0	1	0.9215755711078099
2394486	Lepomis gibbosus	2012		24430	0	1702	0	basic	17092.824127165357	27732.09803204555	10535.251833618873	0	0	0	1	0.9407528713114971
2394486	Lepomis gibbosus	2013		13258	0	1407	0	basic	17343.884421766812	28139.406888787085	10690.002387913572	0	0	0	1	0.9643086768151792
2394486	Lepomis gibbosus	2014		31017	0	2708	0	basic	18094.01760020565	29207.039906744903	11209.402731734739	0	0	0	1	0.989287238076113
2394486	Lepomis gibbosus	2015		7948	0	2019	0	basic	19481.894642321247	31288.315702747	12130.541715966598	1	1	4	3	1.0156709619810211
2394486	Lepomis gibbosus	2016		13671	0	1924	0	basic	21660.156045528984	34858.08438875938	13459.212350405453	1	1	4	3	1.044073915244838
2394486	Lepomis gibbosus	2017		32248	0	2765	0	basic	24808.059061728363	40436.480620264	15219.914912718355	1	0	3	3	1.0740527914424025
2394486	Lepomis gibbosus	2018		21466	0	2222	0	basic	29134.566560841842	48430.57397578212	17526.593203553206	1	0	3	3	1.103153593632767
2394486	Lepomis gibbosus	2019		10140	0	2166	0	basic	34871.3373259122	58958.440718985585	20624.869858642345	1	0	3	3	1.1252725094562788
2394486	Lepomis gibbosus	2020		22730	0	4000	0	basic	42257.74032478038	71813.64048754403	24865.980964525806	1	0	3	3	1.1299674489524119
2394486	Lepomis gibbosus	2021		94174	0	4382	0	basic	51524.38913844182	86921.64719470996	30542.01987386118	1	0	3	3	1.1107663004104973
2394486	Lepomis gibbosus	2022		111605	0	4813	0	basic	62885.562610307265	105950.90693182473	37324.77710039331	1	0	3	3	1.0729140998045708
2394486	Lepomis gibbosus	2023		121239	0	5207	0	basic	76549.53368724111	135595.27328987818	43215.60011318981	1	0	3	3	1.0253558413816377
2394486	Lepomis gibbosus	2024		111764	0	5583	0	basic	92745.57937844688	191184.13208621394	44991.92689466958	0	0	0	1	0.9746153478080666
2394486	Lepomis gibbosus	2025		5355	0	3900	0	basic	111750.28971128435	301322.66659019364	41444.3672355394	0	0	0	1	0.9242783887985836
2427091	Lithobates catesbeianus	2000	131	123	0	123	0	correct_baseline	1423.077962083748	3655.190272945851	554.0480070648389	1	0	3	3	1.1039624760320323
2427091	Lithobates catesbeianus	2001	131	2992	0	624	0	correct_baseline	1760.703585781979	3945.1680903058773	785.7908829291894	1	0	3	3	1.1122029095586716
2427091	Lithobates catesbeianus	2002	131	3361	29	832	79	correct_baseline	2175.8962231482337	4344.145708831903	1089.8631609628535	1	0	3	3	1.1204317985554006
2427091	Lithobates catesbeianus	2003	131	5216	16	606	123	correct_baseline	2685.866867678374	4890.1448667584355	1475.1875511766498	1	0	3	3	1.1286267799314322
2427091	Lithobates catesbeianus	2004	131	1443	197	565	197	correct_baseline	3311.503041490489	5636.992755924603	1945.3728022401995	1	0	3	3	1.136756245076067
